id,county,name,type,star,ind_month,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
34000589,Forsyth,Great Thinkers Learning Center,Home,5 Star H 2C,12,1,0,0,2,0,2,1,2,7,8,8,Independent Family Residence,Y,1,August,2022
34000589,Forsyth,Great Thinkers Learning Center,Home,5 Star H 2C,12,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000589,Forsyth,Great Thinkers Learning Center,Home,5 Star H 2C,12,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000607,Forsyth,Hoffman Family Child Care,Home,5 Star H 2C,0,1,0,3,2,0,0,0,0,5,8,8,Independent Family Residence,N,1,August,2022
34000607,Forsyth,Hoffman Family Child Care,Home,5 Star H 2C,0,2,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,N,1,August,2022
34000607,Forsyth,Hoffman Family Child Care,Home,5 Star H 2C,0,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,N,1,August,2022
34000618,Forsyth,God's Little Blessings Child Care,Home,4 Star H 2C,6,1,0,1,1,0,0,0,0,2,5,5,Independent Family Residence,Y,1,August,2022
34000618,Forsyth,God's Little Blessings Child Care,Home,4 Star H 2C,6,2,1,0,0,0,0,0,0,1,5,5,Independent Family Residence,Y,1,August,2022
34000618,Forsyth,God's Little Blessings Child Care,Home,4 Star H 2C,6,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000648,Forsyth,Wanda's Little Wonders,Home,5 Star H 2C,7,1,0,1,1,1,1,0,0,4,8,8,Independent Family Residence,Y,1,August,2022
34000648,Forsyth,Wanda's Little Wonders,Home,5 Star H 2C,7,2,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,August,2022
34000648,Forsyth,Wanda's Little Wonders,Home,5 Star H 2C,7,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,August,2022
34000673,Forsyth,Little Geniuses Learning Center,Home,5 Star H 2C,7,1,0,2,1,1,1,0,2,7,8,8,Independent Family Residence,Y,1,August,2022
34000673,Forsyth,Little Geniuses Learning Center,Home,5 Star H 2C,7,2,0,0,1,0,0,0,3,4,8,8,Independent Family Residence,Y,1,August,2022
34000673,Forsyth,Little Geniuses Learning Center,Home,5 Star H 2C,7,3,0,0,1,0,0,0,2,3,8,8,Independent Family Residence,Y,1,August,2022
